UTC,Callsign,Latitude,Longitude,Altitude,Speed,Direction,Label
2025-01-18T15:27:45Z,TIFON5,7.934166,-72.509506,0,0,14,1
2025-01-18T15:27:54Z,TIFON5,7.933926,-72.50959,0,22,196,1
2025-01-18T15:27:56Z,TIFON5,7.933572,-72.509682,0,33,196,1
2025-01-18T15:27:58Z,TIFON5,7.933159,-72.509827,0,44,196,1
2025-01-18T15:27:59Z,TIFON5,7.932885,-72.509911,0,54,196,1
2025-01-18T15:28:00Z,TIFON5,7.93261,-72.510002,0,59,196,1
2025-01-18T15:28:01Z,TIFON5,7.932292,-72.510094,0,64,196,1
2025-01-18T15:28:02Z,TIFON5,7.931989,-72.510193,0,69,196,1
2025-01-18T15:28:03Z,TIFON5,7.931652,-72.510284,0,74,196,1
2025-01-18T15:28:04Z,TIFON5,7.931244,-72.510414,0,78,196,1
2025-01-18T15:28:05Z,TIFON5,7.930872,-72.510536,0,82,196,1
2025-01-18T15:28:06Z,TIFON5,7.930435,-72.510658,0,86,196,1
2025-01-18T15:28:08Z,TIFON5,7.929813,-72.510857,0,94,196,1
2025-01-18T15:28:09Z,TIFON5,7.929208,-72.511047,0,98,196,1
2025-01-18T15:28:16Z,TIFON5,7.925446,-72.51223,925,125,197,1
2025-01-18T15:28:23Z,TIFON5,7.921748,-72.513321,975,138,196,1
2025-01-18T15:28:32Z,TIFON5,7.915929,-72.515259,1100,150,199,1
2025-01-18T15:28:39Z,TIFON5,7.911438,-72.516838,1275,156,199,1
2025-01-18T15:28:45Z,TIFON5,7.906805,-72.51857,1450,158,200,1
2025-01-18T15:28:48Z,TIFON5,7.90535,-72.519119,1525,158,201,1
2025-01-18T15:28:50Z,TIFON5,7.90361,-72.519867,1625,157,203,1
2025-01-18T15:28:52Z,TIFON5,7.902237,-72.52047,1700,159,203,1
2025-01-18T15:28:54Z,TIFON5,7.900864,-72.52108,1725,161,203,1
2025-01-18T15:28:56Z,TIFON5,7.899033,-72.521866,1800,163,203,1
2025-01-18T15:29:03Z,TIFON5,7.894422,-72.523689,1900,172,201,1
2025-01-18T15:29:08Z,TIFON5,7.891342,-72.524986,2000,177,205,1
2025-01-18T15:29:10Z,TIFON5,7.889208,-72.526154,2075,180,209,1
2025-01-18T15:29:12Z,TIFON5,7.887252,-72.527573,2125,185,218,1
2025-01-18T15:29:15Z,TIFON5,7.885623,-72.529182,2200,190,223,1
2025-01-18T15:29:17Z,TIFON5,7.884459,-72.530602,2225,194,231,1
2025-01-18T15:29:19Z,TIFON5,7.883377,-72.532158,2250,195,234,1
2025-01-18T15:29:22Z,TIFON5,7.88237,-72.534157,2325,199,244,1
2025-01-18T15:29:24Z,TIFON5,7.88162,-72.53614,2400,199,248,1
2025-01-18T15:29:26Z,TIFON5,7.880968,-72.538513,2500,200,255,1
2025-01-18T15:29:28Z,TIFON5,7.880596,-72.540359,2600,201,258,1
2025-01-18T15:29:31Z,TIFON5,7.88027,-72.542206,2650,201,261,1
2025-01-18T15:29:33Z,TIFON5,7.880084,-72.544807,2750,201,266,1
2025-01-18T15:29:37Z,TIFON5,7.880084,-72.548027,2850,203,271,1
2025-01-18T15:29:39Z,TIFON5,7.88031,-72.550034,2925,204,276,1
2025-01-18T15:29:41Z,TIFON5,7.880814,-72.552078,2975,205,282,1
2025-01-18T15:29:43Z,TIFON5,7.881454,-72.554085,3050,206,287,1
2025-01-18T15:29:46Z,TIFON5,7.882225,-72.555794,3100,210,294,1
2025-01-18T15:29:48Z,TIFON5,7.88311,-72.557549,3125,212,297,1
2025-01-18T15:29:50Z,TIFON5,7.884155,-72.559387,3175,215,301,1
2025-01-18T15:29:52Z,TIFON5,7.885251,-72.560959,3200,217,309,1
2025-01-18T15:29:54Z,TIFON5,7.886627,-72.562599,3250,218,313,1
2025-01-18T15:29:56Z,TIFON5,7.889099,-72.565025,3300,220,317,1
2025-01-18T15:29:59Z,TIFON5,7.890837,-72.566307,3350,222,322,1
2025-01-18T15:30:01Z,TIFON5,7.892792,-72.567535,3400,222,327,1
2025-01-18T15:30:03Z,TIFON5,7.894684,-72.568558,3450,222,332,1
2025-01-18T15:30:05Z,TIFON5,7.89679,-72.569443,3500,222,336,1
2025-01-18T15:30:07Z,TIFON5,7.898346,-72.569954,3525,222,341,1
2025-01-18T15:30:09Z,TIFON5,7.900955,-72.570564,3600,221,345,1
2025-01-18T15:30:11Z,TIFON5,7.903198,-72.570892,3675,220,352,1
2025-01-18T15:30:14Z,TIFON5,7.905128,-72.570999,3725,220,356,1
2025-01-18T15:30:16Z,TIFON5,7.907177,-72.570999,3775,219,358,1
2025-01-18T15:30:18Z,TIFON5,7.909103,-72.570839,3850,217,6,1
2025-01-18T15:30:20Z,TIFON5,7.912079,-72.570427,3950,216,9,1
2025-01-18T15:30:23Z,TIFON5,7.914346,-72.57,4050,216,11,1
2025-01-18T15:30:25Z,TIFON5,7.916115,-72.569572,4100,215,12,1
2025-01-18T15:30:27Z,TIFON5,7.91835,-72.569023,4175,214,14,1
2025-01-18T15:30:29Z,TIFON5,7.921005,-72.568237,4250,214,15,1
2025-01-18T15:30:32Z,TIFON5,7.922745,-72.567627,4300,214,19,1
2025-01-18T15:30:35Z,TIFON5,7.925798,-72.566498,4400,214,20,1
2025-01-18T15:30:37Z,TIFON5,7.928101,-72.565582,4475,213,21,1
2025-01-18T15:30:39Z,TIFON5,7.929848,-72.564842,4550,212,22,1
2025-01-18T15:30:42Z,TIFON5,7.932678,-72.563629,4625,212,23,1
2025-01-18T15:30:44Z,TIFON5,7.93455,-72.562759,4700,212,24,1
2025-01-18T15:30:47Z,TIFON5,7.936691,-72.56176,4775,211,24,1
2025-01-18T15:30:49Z,TIFON5,7.938087,-72.561096,4825,211,25,1
2025-01-18T15:30:52Z,TIFON5,7.940826,-72.559715,4900,210,26,1
2025-01-18T15:30:54Z,TIFON5,7.942932,-72.558693,4975,211,26,1
2025-01-18T15:30:56Z,TIFON5,7.944672,-72.557808,5025,211,26,1
2025-01-18T15:30:58Z,TIFON5,7.946886,-72.556648,5075,211,27,1
2025-01-18T15:31:11Z,TIFON5,7.9575,-72.550774,5400,215,30,1
2025-01-18T15:31:26Z,TIFON5,7.970947,-72.542587,5825,220,30,1
2025-01-18T15:31:39Z,TIFON5,7.982529,-72.535973,6200,221,29,1
2025-01-18T15:31:53Z,TIFON5,7.994509,-72.529274,6550,222,28,1
2025-01-18T15:32:05Z,TIFON5,8.006193,-72.522743,6875,225,29,1
2025-01-18T15:32:18Z,TIFON5,8.018436,-72.517014,7200,231,17,1
2025-01-18T15:32:20Z,TIFON5,8.021027,-72.516327,7275,231,15,1
2025-01-18T15:32:22Z,TIFON5,8.023232,-72.515823,7350,231,11,1
2025-01-18T15:32:25Z,TIFON5,8.025792,-72.51545,7425,231,9,1
2025-01-18T15:32:27Z,TIFON5,8.027933,-72.515167,7525,231,7,1
2025-01-18T15:32:29Z,TIFON5,8.030594,-72.514931,7600,232,5,1
2025-01-18T15:32:32Z,TIFON5,8.032745,-72.514793,7675,231,3,1
2025-01-18T15:32:34Z,TIFON5,8.035242,-72.514694,7750,231,2,1
2025-01-18T15:32:36Z,TIFON5,8.037617,-72.514641,7825,232,1,1
2025-01-18T15:32:38Z,TIFON5,8.039886,-72.514656,7875,232,1,1
2025-01-18T15:32:40Z,TIFON5,8.042131,-72.514641,7950,232,359,1
2025-01-18T15:32:42Z,TIFON5,8.044506,-72.514694,8000,232,359,1
2025-01-18T15:32:45Z,TIFON5,8.047112,-72.51474,8075,232,358,1
2025-01-18T15:32:47Z,TIFON5,8.049362,-72.514839,8125,233,358,1
2025-01-18T15:32:49Z,TIFON5,8.051861,-72.514931,8200,233,358,1
2025-01-18T15:32:51Z,TIFON5,8.054142,-72.515022,8250,233,357,1
2025-01-18T15:32:53Z,TIFON5,8.056183,-72.515121,8300,232,357,1
2025-01-18T15:32:55Z,TIFON5,8.058751,-72.515213,8375,232,357,1
2025-01-18T15:33:09Z,TIFON5,8.073029,-72.515961,8775,230,357,1
2025-01-18T15:33:22Z,TIFON5,8.086915,-72.516678,9175,226,357,1
2025-01-18T15:33:35Z,TIFON5,8.100998,-72.517303,9550,225,357,1
2025-01-18T15:33:48Z,TIFON5,8.114334,-72.517769,9875,226,358,1
2025-01-18T15:34:03Z,TIFON5,8.130295,-72.518097,10250,227,358,1
2025-01-18T15:34:17Z,TIFON5,8.144314,-72.518333,10575,227,358,1
2025-01-18T15:34:30Z,TIFON5,8.15814,-72.519051,10850,231,351,1
2025-01-18T15:34:32Z,TIFON5,8.160141,-72.519447,10875,233,347,1
2025-01-18T15:34:34Z,TIFON5,8.163071,-72.520378,10950,233,343,1
2025-01-18T15:34:36Z,TIFON5,8.165402,-72.521317,11025,235,336,1
2025-01-18T15:34:38Z,TIFON5,8.167053,-72.522194,11050,235,331,1
2025-01-18T15:34:41Z,TIFON5,8.169846,-72.523964,11150,237,327,1
2025-01-18T15:34:44Z,TIFON5,8.1715,-72.525299,11200,238,320,1
2025-01-18T15:34:46Z,TIFON5,8.173096,-72.526711,11250,239,316,1
2025-01-18T15:34:48Z,TIFON5,8.175411,-72.529228,11325,239,312,1
2025-01-18T15:34:50Z,TIFON5,8.176761,-72.531029,11375,240,308,1
2025-01-18T15:34:53Z,TIFON5,8.177902,-72.532806,11400,241,301,1
2025-01-18T15:34:55Z,TIFON5,8.179138,-72.534996,11450,242,297,1
2025-01-18T15:34:57Z,TIFON5,8.180466,-72.538116,11525,242,295,1
2025-01-18T15:34:59Z,TIFON5,8.18109,-72.539932,11550,243,286,1
2025-01-18T15:35:02Z,TIFON5,8.181882,-72.543243,11600,244,282,1
2025-01-18T15:35:04Z,TIFON5,8.182207,-72.545517,11625,244,278,1
2025-01-18T15:35:06Z,TIFON5,8.182434,-72.547935,11650,246,275,1
2025-01-18T15:35:08Z,TIFON5,8.182487,-72.550156,11675,248,270,1
2025-01-18T15:35:11Z,TIFON5,8.182394,-72.553619,11700,249,268,1
2025-01-18T15:35:13Z,TIFON5,8.182207,-72.556175,11725,249,265,1
2025-01-18T15:35:15Z,TIFON5,8.181885,-72.558601,11775,250,263,1
2025-01-18T15:35:17Z,TIFON5,8.181564,-72.560692,11800,251,261,1
2025-01-18T15:35:20Z,TIFON5,8.181061,-72.563721,11850,251,260,1
2025-01-18T15:35:22Z,TIFON5,8.180557,-72.566002,11875,252,257,1
2025-01-18T15:35:24Z,TIFON5,8.179779,-72.569214,11925,252,256,1
2025-01-18T15:35:27Z,TIFON5,8.179228,-72.571373,11975,252,255,1
2025-01-18T15:35:29Z,TIFON5,8.178623,-72.573647,12000,253,254,1
2025-01-18T15:35:31Z,TIFON5,8.177692,-72.57682,12075,252,253,1
2025-01-18T15:35:33Z,TIFON5,8.176941,-72.579224,12100,253,252,1
2025-01-18T15:35:35Z,TIFON5,8.176249,-72.581322,12150,253,252,1
2025-01-18T15:35:37Z,TIFON5,8.175522,-72.583458,12200,253,251,1
2025-01-18T15:35:40Z,TIFON5,8.174806,-72.585579,12225,253,250,1
2025-01-18T15:35:42Z,TIFON5,8.173875,-72.588234,12275,253,250,1
2025-01-18T15:35:44Z,TIFON5,8.172851,-72.590935,12325,253,249,1
2025-01-18T15:35:46Z,TIFON5,8.172012,-72.593109,12375,253,248,1
2025-01-18T15:35:48Z,TIFON5,8.171127,-72.595421,12425,253,248,1
2025-01-18T15:35:51Z,TIFON5,8.169825,-72.598602,12475,252,247,1
2025-01-18T15:36:23Z,TIFON5,8.153904,-72.631798,13175,250,241,1
2025-01-18T15:36:54Z,TIFON5,8.133499,-72.663483,13700,254,233,1
2025-01-18T15:37:25Z,TIFON5,8.110016,-72.691177,14400,249,226,1
2025-01-18T15:37:58Z,TIFON5,8.082367,-72.715851,15050,249,217,1
2025-01-18T15:38:30Z,TIFON5,8.051331,-72.736008,15600,251,208,1
2025-01-18T15:39:03Z,TIFON5,8.015783,-72.751846,16100,256,199,1
2025-01-18T15:39:36Z,TIFON5,7.977238,-72.761887,16575,260,190,1
2025-01-18T15:40:08Z,TIFON5,7.937988,-72.765572,17200,256,181,1
2025-01-18T15:40:39Z,TIFON5,7.901733,-72.763519,17625,258,172,1
2025-01-18T15:41:12Z,TIFON5,7.86264,-72.75528,18100,258,164,1
2025-01-18T15:41:44Z,TIFON5,7.826157,-72.741409,18550,259,155,1
2025-01-18T15:42:06Z,TIFON5,7.801804,-72.73159,18825,263,169,1
2025-01-18T15:42:09Z,TIFON5,7.799103,-72.731354,18850,263,175,1
2025-01-18T15:42:11Z,TIFON5,7.795441,-72.731308,18900,265,179,1
2025-01-18T15:42:14Z,TIFON5,7.792845,-72.731483,18900,265,184,1
2025-01-18T15:42:16Z,TIFON5,7.790497,-72.731773,18925,267,188,1
2025-01-18T15:42:18Z,TIFON5,7.787957,-72.73233,18950,268,192,1
2025-01-18T15:42:20Z,TIFON5,7.784958,-72.733124,18975,268,197,1
2025-01-18T15:42:22Z,TIFON5,7.782464,-72.734085,19000,269,201,1
2025-01-18T15:42:24Z,TIFON5,7.779602,-72.735359,19000,269,205,1
2025-01-18T15:42:27Z,TIFON5,7.777405,-72.736519,19025,270,208,1
2025-01-18T15:42:29Z,TIFON5,7.775387,-72.737823,19050,271,212,1
2025-01-18T15:42:31Z,TIFON5,7.773422,-72.739174,19050,271,215,1
2025-01-18T15:42:34Z,TIFON5,7.770546,-72.74147,19100,272,218,1
2025-01-18T15:42:36Z,TIFON5,7.768498,-72.74337,19125,272,224,1
2025-01-18T15:42:38Z,TIFON5,7.766542,-72.745354,19150,272,226,1
2025-01-18T15:42:40Z,TIFON5,7.764725,-72.747276,19175,272,228,1
2025-01-18T15:42:43Z,TIFON5,7.76207,-72.750351,19225,271,229,1
2025-01-18T15:42:46Z,TIFON5,7.759792,-72.75322,19250,271,231,1
2025-01-18T15:42:48Z,TIFON5,7.758179,-72.755325,19300,272,232,1
2025-01-18T15:42:50Z,TIFON5,7.75658,-72.757477,19325,271,233,1
2025-01-18T15:42:53Z,TIFON5,7.754393,-72.760559,19350,272,234,1
2025-01-18T15:42:55Z,TIFON5,7.753006,-72.762543,19375,271,235,1
2025-01-18T15:42:58Z,TIFON5,7.7509,-72.765663,19425,271,235,1
2025-01-18T15:43:00Z,TIFON5,7.749412,-72.767899,19450,271,236,1
2025-01-18T15:43:03Z,TIFON5,7.748108,-72.769897,19475,271,236,1
2025-01-18T15:43:05Z,TIFON5,7.746185,-72.772835,19525,271,237,1
2025-01-18T15:43:08Z,TIFON5,7.744058,-72.776138,19575,272,237,1
2025-01-18T15:43:38Z,TIFON5,7.723572,-72.808586,20125,265,237,1
2025-01-18T15:44:10Z,TIFON5,7.702606,-72.841263,20575,267,237,1
2025-01-18T15:44:42Z,TIFON5,7.680862,-72.874924,21000,267,236,1
2025-01-18T15:45:13Z,TIFON5,7.659897,-72.906624,21200,277,235,1
2025-01-18T15:45:45Z,TIFON5,7.635219,-72.941879,21550,279,234,1
2025-01-18T15:46:10Z,TIFON5,7.615434,-72.967163,21875,278,222,1
2025-01-18T15:46:13Z,TIFON5,7.612501,-72.969727,21925,278,220,1
2025-01-18T15:46:15Z,TIFON5,7.610596,-72.971283,21950,278,218,1
2025-01-18T15:46:17Z,TIFON5,7.608536,-72.97287,21975,279,217,1
2025-01-18T15:46:19Z,TIFON5,7.60643,-72.974403,22000,278,215,1
2025-01-18T15:46:22Z,TIFON5,7.604324,-72.975891,22025,278,214,1
2025-01-18T15:46:24Z,TIFON5,7.601944,-72.977478,22050,278,213,1
2025-01-18T15:46:26Z,TIFON5,7.598694,-72.979568,22075,278,212,1
2025-01-18T15:46:29Z,TIFON5,7.596268,-72.981064,22100,278,211,1
2025-01-18T15:46:31Z,TIFON5,7.592743,-72.983246,22125,278,211,1
2025-01-18T15:46:34Z,TIFON5,7.590546,-72.98455,22175,277,210,1
2025-01-18T15:46:36Z,TIFON5,7.588201,-72.985916,22200,276,210,1
2025-01-18T15:46:38Z,TIFON5,7.585876,-72.987297,22250,276,210,1
2025-01-18T15:46:40Z,TIFON5,7.582581,-72.989204,22325,274,210,1
2025-01-18T15:46:43Z,TIFON5,7.580154,-72.990654,22375,273,210,1
2025-01-18T15:47:13Z,TIFON5,7.547333,-73.010063,22775,269,211,1
2025-01-18T15:47:44Z,TIFON5,7.513779,-73.030869,23000,273,212,1
2025-01-18T15:48:16Z,TIFON5,7.480591,-73.052101,23350,272,212,1
2025-01-18T15:48:47Z,TIFON5,7.447288,-73.07357,23450,279,212,1
2025-01-18T15:49:18Z,TIFON5,7.412233,-73.096252,23750,280,212,1
2025-01-18T15:49:50Z,TIFON5,7.378344,-73.118088,24000,284,212,1
2025-01-18T15:50:21Z,TIFON5,7.342255,-73.141434,24000,289,213,1
2025-01-18T15:50:53Z,TIFON5,7.306686,-73.164474,24000,290,212,1
2025-01-18T15:51:26Z,TIFON5,7.269178,-73.188736,24000,290,212,1
2025-01-18T15:52:00Z,TIFON5,7.231099,-73.213272,24000,291,212,1
2025-01-18T15:52:31Z,TIFON5,7.195358,-73.236259,24000,290,212,1
2025-01-18T15:53:03Z,TIFON5,7.158058,-73.260246,24000,291,212,1
2025-01-18T15:53:35Z,TIFON5,7.122027,-73.283447,24000,292,212,1
2025-01-18T15:54:07Z,TIFON5,7.086548,-73.30632,24000,291,212,1
2025-01-18T15:54:38Z,TIFON5,7.051025,-73.329178,24000,291,212,1
2025-01-18T15:55:11Z,TIFON5,7.012908,-73.353722,24000,290,212,1
2025-01-18T15:55:44Z,TIFON5,6.976272,-73.377304,24000,291,212,1
2025-01-18T15:56:15Z,TIFON5,6.940887,-73.400078,24000,291,212,1
2025-01-18T15:56:46Z,TIFON5,6.904953,-73.42321,24000,290,212,1
2025-01-18T15:57:24Z,TIFON5,6.861195,-73.451324,24000,290,212,1
2025-01-18T15:58:15Z,TIFON5,6.803558,-73.488388,24000,291,212,1
2025-01-18T15:58:46Z,TIFON5,6.768173,-73.511154,24000,290,212,1
2025-01-18T15:59:18Z,TIFON5,6.733337,-73.533539,24000,288,212,1
2025-01-18T15:59:48Z,TIFON5,6.698044,-73.556213,24000,289,212,1
2025-01-18T16:00:19Z,TIFON5,6.663437,-73.578514,24000,290,212,1
2025-01-18T16:00:51Z,TIFON5,6.626633,-73.602112,24000,290,212,1
2025-01-18T16:01:22Z,TIFON5,6.59175,-73.624496,24000,290,212,1
2025-01-18T16:02:19Z,TIFON5,6.526251,-73.66655,24000,290,212,1
2025-01-18T16:02:51Z,TIFON5,6.490997,-73.689217,24000,290,212,1
2025-01-18T16:03:22Z,TIFON5,6.455771,-73.711823,23950,293,212,1
2025-01-18T16:03:55Z,TIFON5,6.417459,-73.736443,23775,298,212,1
2025-01-18T16:04:26Z,TIFON5,6.38031,-73.760406,23625,303,212,1
2025-01-18T16:04:58Z,TIFON5,6.341718,-73.785172,23450,306,212,1
2025-01-18T16:05:30Z,TIFON5,6.304596,-73.808945,23275,308,212,1
2025-01-18T16:06:02Z,TIFON5,6.264814,-73.834473,23100,310,212,1
2025-01-18T16:07:12Z,TIFON5,6.177979,-73.889946,22225,327,212,1
2025-01-18T16:08:53Z,TIFON5,6.051956,-73.970619,21975,309,212,1
2025-01-18T16:09:23Z,TIFON5,6.015518,-73.99292,21975,305,205,1
2025-01-18T16:09:26Z,TIFON5,6.011581,-73.994553,21975,304,202,1
2025-01-18T16:09:28Z,TIFON5,6.008926,-73.995529,21975,304,202,1
2025-01-18T16:09:30Z,TIFON5,6.006402,-73.996422,22000,304,198,1
2025-01-18T16:09:36Z,TIFON5,5.997574,-73.998924,22000,304,195,1
2025-01-18T16:09:38Z,TIFON5,5.996347,-73.999222,22000,302,193,1
2025-01-18T16:09:41Z,TIFON5,5.991971,-74.000214,22000,302,192,1
2025-01-18T16:09:44Z,TIFON5,5.986588,-74.001343,22000,302,191,1
2025-01-18T16:09:46Z,TIFON5,5.983841,-74.001907,22000,302,191,1
2025-01-18T16:09:49Z,TIFON5,5.981094,-74.002464,22000,302,190,1
2025-01-18T16:09:51Z,TIFON5,5.978471,-74.002914,22000,302,190,1
2025-01-18T16:09:54Z,TIFON5,5.974457,-74.00367,22000,301,190,1
2025-01-18T16:09:57Z,TIFON5,5.968689,-74.0047,22000,301,190,1
2025-01-18T16:10:29Z,TIFON5,5.924606,-74.011963,22000,300,189,1
2025-01-18T16:11:02Z,TIFON5,5.879734,-74.019867,22000,299,190,1
2025-01-18T16:11:34Z,TIFON5,5.835892,-74.028343,22000,298,191,1
2025-01-18T16:12:06Z,TIFON5,5.792681,-74.036957,22000,298,191,1
2025-01-18T16:12:37Z,TIFON5,5.74962,-74.045532,22000,299,191,1
2025-01-18T16:13:08Z,TIFON5,5.70726,-74.053764,22000,298,190,1
2025-01-18T16:13:40Z,TIFON5,5.663635,-74.06205,22000,299,190,1
2025-01-18T16:14:13Z,TIFON5,5.619232,-74.07029,22000,298,190,1
2025-01-18T16:14:45Z,TIFON5,5.576446,-74.0783,22000,300,190,1
2025-01-18T16:15:16Z,TIFON5,5.534317,-74.086258,22000,298,190,1
2025-01-18T16:15:47Z,TIFON5,5.492326,-74.094215,22000,298,190,1
2025-01-18T16:16:19Z,TIFON5,5.447124,-74.102875,21650,311,190,1
2025-01-18T16:16:38Z,TIFON5,5.422211,-74.109955,21350,320,203,1
2025-01-18T16:16:43Z,TIFON5,5.416865,-74.112915,21275,322,211,1
2025-01-18T16:16:45Z,TIFON5,5.411931,-74.116325,21200,322,215,1
2025-01-18T16:16:48Z,TIFON5,5.408524,-74.11898,21150,323,218,1
2025-01-18T16:16:50Z,TIFON5,5.406298,-74.120827,21125,324,220,1
2025-01-18T16:16:52Z,TIFON5,5.402899,-74.12381,21075,326,221,1
2025-01-18T16:16:54Z,TIFON5,5.400944,-74.125702,21025,326,223,1
2025-01-18T16:16:57Z,TIFON5,5.398636,-74.127922,21000,326,224,1
2025-01-18T16:16:59Z,TIFON5,5.395432,-74.131134,20950,327,225,1
2025-01-18T16:17:01Z,TIFON5,5.393326,-74.133324,20925,328,225,1
2025-01-18T16:17:03Z,TIFON5,5.391308,-74.13546,20875,328,226,1
2025-01-18T16:17:05Z,TIFON5,5.389343,-74.137558,20825,330,226,1
2025-01-18T16:17:08Z,TIFON5,5.38623,-74.140953,20775,330,227,1
2025-01-18T16:17:10Z,TIFON5,5.384171,-74.143234,20725,330,228,1
2025-01-18T16:17:13Z,TIFON5,5.381332,-74.146446,20700,332,228,1
2025-01-18T16:17:15Z,TIFON5,5.379318,-74.148773,20675,331,228,1
2025-01-18T16:17:17Z,TIFON5,5.377487,-74.150871,20625,332,229,1
2025-01-18T16:17:50Z,TIFON5,5.344756,-74.189445,20000,338,230,1
2025-01-18T16:18:22Z,TIFON5,5.310307,-74.227989,19250,336,219,1
2025-01-18T16:18:24Z,TIFON5,5.307953,-74.229828,19200,336,218,1
2025-01-18T16:18:26Z,TIFON5,5.305279,-74.231728,19150,334,214,1
2025-01-18T16:18:29Z,TIFON5,5.301224,-74.234337,19100,334,212,1
2025-01-18T16:18:31Z,TIFON5,5.298716,-74.235847,19025,334,210,1
2025-01-18T16:18:34Z,TIFON5,5.294495,-74.238205,18925,333,209,1
2025-01-18T16:18:36Z,TIFON5,5.292068,-74.23951,18825,334,207,1
2025-01-18T16:18:38Z,TIFON5,5.289001,-74.241043,18750,333,206,1
2025-01-18T16:18:41Z,TIFON5,5.286209,-74.242393,18675,333,205,1
2025-01-18T16:18:43Z,TIFON5,5.283586,-74.243668,18625,331,205,1
2025-01-18T16:18:45Z,TIFON5,5.279251,-74.245651,18550,330,204,1
2025-01-18T16:18:47Z,TIFON5,5.276459,-74.246864,18500,330,204,1
2025-01-18T16:18:49Z,TIFON5,5.27381,-74.248024,18425,328,203,1
2025-01-18T16:18:51Z,TIFON5,5.270738,-74.249397,18375,326,203,1
2025-01-18T16:18:55Z,TIFON5,5.264918,-74.251907,18250,324,203,1
2025-01-18T16:19:45Z,TIFON5,5.198502,-74.280754,16925,303,204,1
2025-01-18T16:20:17Z,TIFON5,5.15918,-74.298584,16200,294,204,1
2025-01-18T16:20:49Z,TIFON5,5.119164,-74.317017,15600,291,204,1
2025-01-18T16:21:20Z,TIFON5,5.081589,-74.33461,15025,294,205,1
2025-01-18T16:21:40Z,TIFON5,5.055084,-74.344856,14625,293,194,1
2025-01-18T16:21:42Z,TIFON5,5.052704,-74.345459,14600,294,193,1
2025-01-18T16:21:45Z,TIFON5,5.049894,-74.346092,14550,293,192,1
2025-01-18T16:21:47Z,TIFON5,5.045611,-74.346992,14500,293,191,1
2025-01-18T16:21:49Z,TIFON5,5.042911,-74.347511,14450,293,191,1
2025-01-18T16:21:51Z,TIFON5,5.040257,-74.347984,14400,293,190,1
2025-01-18T16:21:54Z,TIFON5,5.037837,-74.348412,14375,294,190,1
2025-01-18T16:21:56Z,TIFON5,5.033787,-74.349121,14325,293,189,1
2025-01-18T16:21:58Z,TIFON5,5.03096,-74.349556,14275,292,189,1
2025-01-18T16:22:00Z,TIFON5,5.028433,-74.349976,14225,292,189,1
2025-01-18T16:22:02Z,TIFON5,5.025733,-74.350449,14200,292,189,1
2025-01-18T16:22:33Z,TIFON5,4.984909,-74.357101,13500,294,189,1
2025-01-18T16:23:04Z,TIFON5,4.943756,-74.364731,12775,282,191,1
2025-01-18T16:23:36Z,TIFON5,4.90329,-74.372551,12000,269,190,1
2025-01-18T16:23:49Z,TIFON5,4.886868,-74.374695,11725,260,179,1
2025-01-18T16:23:52Z,TIFON5,4.884338,-74.374557,11675,257,175,1
2025-01-18T16:23:54Z,TIFON5,4.880723,-74.374031,11600,256,171,1
2025-01-18T16:23:57Z,TIFON5,4.878525,-74.373528,11575,251,165,1
2025-01-18T16:23:59Z,TIFON5,4.875183,-74.372375,11525,247,160,1
2025-01-18T16:24:02Z,TIFON5,4.873032,-74.371391,11525,242,156,1
2025-01-18T16:24:04Z,TIFON5,4.871063,-74.370316,11525,238,153,1
2025-01-18T16:24:06Z,TIFON5,4.869318,-74.369247,11550,234,148,1
2025-01-18T16:24:08Z,TIFON5,4.867548,-74.368065,11550,230,145,1
2025-01-18T16:24:10Z,TIFON5,4.864988,-74.366173,11550,228,143,1
2025-01-18T16:24:12Z,TIFON5,4.863359,-74.364845,11575,223,140,1
2025-01-18T16:24:15Z,TIFON5,4.861725,-74.363426,11575,221,139,1
2025-01-18T16:24:17Z,TIFON5,4.860214,-74.362076,11600,219,138,1
2025-01-18T16:24:19Z,TIFON5,4.857866,-74.360016,11575,217,137,1
2025-01-18T16:24:22Z,TIFON5,4.856422,-74.358643,11575,214,137,1
2025-01-18T16:24:24Z,TIFON5,4.85484,-74.35717,11575,212,136,1
2025-01-18T16:24:27Z,TIFON5,4.853348,-74.355705,11575,211,135,1
2025-01-18T16:24:29Z,TIFON5,4.851069,-74.353432,11600,210,135,1
2025-01-18T16:24:32Z,TIFON5,4.849067,-74.351303,11575,210,132,1
2025-01-18T16:24:34Z,TIFON5,4.847855,-74.34993,11575,209,130,1
2025-01-18T16:24:37Z,TIFON5,4.846507,-74.348366,11550,207,130,1
2025-01-18T16:24:39Z,TIFON5,4.844971,-74.346527,11550,207,130,1
2025-01-18T16:24:41Z,TIFON5,4.843434,-74.344719,11575,205,129,1
2025-01-18T16:24:43Z,TIFON5,4.842178,-74.343178,11575,203,129,1
2025-01-18T16:24:56Z,TIFON5,4.834808,-74.334007,11575,200,127,1
2025-01-18T16:25:09Z,TIFON5,4.827209,-74.323814,11525,202,125,1
2025-01-18T16:25:23Z,TIFON5,4.819885,-74.313759,11400,194,125,1
2025-01-18T16:25:36Z,TIFON5,4.813362,-74.304657,11125,190,125,1
2025-01-18T16:25:50Z,TIFON5,4.806061,-74.294861,10825,181,127,1
2025-01-18T16:26:04Z,TIFON5,4.799423,-74.286201,10575,171,126,1
