UTC,Callsign,Latitude,Longitude,Altitude,Speed,Direction,Label
2025-01-18 15:27:45+00:00,TIFON5,7.934166,-72.509506,0,0,14,1
2025-01-18 15:27:54+00:00,TIFON5,7.779814865098104,-72.15028504550071,0,22,196,0
2025-01-18 15:27:56+00:00,TIFON5,7.933572,-72.509682,0,33,196,1
2025-01-18 15:27:58+00:00,TIFON5,7.933159,-72.509827,0,44,196,1
2025-01-18 15:27:59+00:00,TIFON5,7.932885,-72.509911,0,54,196,1
2025-01-18 15:28:00+00:00,TIFON5,7.93261,-72.510002,0,59,196,1
2025-01-18 15:28:01+00:00,TIFON5,7.932292,-72.510094,0,64,196,1
2025-01-18 15:28:02+00:00,TIFON5,7.931989,-72.510193,0,69,196,1
2025-01-18 15:28:03+00:00,TIFON5,7.931652,-72.510284,0,74,196,1
2025-01-18 15:28:04+00:00,TIFON5,7.931244,-72.510414,0,78,196,1
2025-01-18 15:28:05+00:00,TIFON5,7.930872,-72.510536,0,82,196,1
2025-01-18 15:28:06+00:00,TIFON5,7.930435,-72.510658,0,86,196,1
2025-01-18 15:28:08+00:00,TIFON5,7.929813,-72.510857,0,94,196,1
2025-01-18 15:28:09+00:00,TIFON5,7.929208,-72.511047,0,98,196,1
2025-01-18 15:28:16+00:00,TIFON5,7.925446,-72.51223,925,125,197,1
2025-01-18 15:28:23+00:00,TIFON5,8.117335596676218,-72.65736198877993,975,138,196,0
2025-01-18 15:28:32+00:00,TIFON5,7.915929,-72.515259,1100,150,199,1
2025-01-18 15:28:39+00:00,TIFON5,7.911438,-72.516838,1275,156,199,1
2025-01-18 15:28:45+00:00,TIFON5,7.801150244281143,-72.74371993698124,1450,158,200,0
2025-01-18 15:28:48+00:00,TIFON5,7.90535,-72.519119,1525,158,201,1
2025-01-18 15:28:50+00:00,TIFON5,7.90361,-72.519867,1625,157,203,1
2025-01-18 15:28:52+00:00,TIFON5,7.902237,-72.52047,1700,159,203,1
2025-01-18 15:28:54+00:00,TIFON5,7.900864,-72.52108,1725,161,203,1
2025-01-18 15:28:56+00:00,TIFON5,8.166938329897556,-72.5349782453813,1800,163,203,0
2025-01-18 15:29:03+00:00,TIFON5,7.894422,-72.523689,1900,172,201,1
2025-01-18 15:29:08+00:00,TIFON5,7.891342,-72.524986,2000,177,205,1
2025-01-18 15:29:10+00:00,TIFON5,7.954057269184056,-72.09508392108553,2075,180,209,0
2025-01-18 15:29:12+00:00,TIFON5,7.887252,-72.527573,2125,185,218,1
2025-01-18 15:29:15+00:00,TIFON5,7.885623,-72.529182,2200,190,223,1
2025-01-18 15:29:17+00:00,TIFON5,7.884459,-72.530602,2225,194,231,1
2025-01-18 15:29:19+00:00,TIFON5,7.780167853919775,-72.40936192302628,2250,195,234,0
2025-01-18 15:29:22+00:00,TIFON5,7.60853572515201,-72.7656482138377,2325,199,244,0
2025-01-18 15:29:24+00:00,TIFON5,7.978500901487796,-72.97010156304934,2400,199,248,0
2025-01-18 15:29:26+00:00,TIFON5,7.543925184431574,-72.63951959081989,2500,200,255,0
2025-01-18 15:29:28+00:00,TIFON5,7.880596,-72.540359,2600,201,258,1
2025-01-18 15:29:31+00:00,TIFON5,7.88027,-72.542206,2650,201,261,1
2025-01-18 15:29:33+00:00,TIFON5,7.880084,-72.544807,2750,201,266,1
2025-01-18 15:29:37+00:00,TIFON5,7.880084,-72.548027,2850,203,271,1
2025-01-18 15:29:39+00:00,TIFON5,7.88031,-72.550034,2925,204,276,1
2025-01-18 15:29:41+00:00,TIFON5,7.880814,-72.552078,2975,205,282,1
2025-01-18 15:29:43+00:00,TIFON5,7.881454,-72.554085,3050,206,287,1
2025-01-18 15:29:46+00:00,TIFON5,7.882225,-72.555794,3100,210,294,1
2025-01-18 15:29:48+00:00,TIFON5,7.88311,-72.557549,3125,212,297,1
2025-01-18 15:29:50+00:00,TIFON5,7.884155,-72.559387,3175,215,301,1
2025-01-18 15:29:52+00:00,TIFON5,7.707806091863363,-72.83258858483302,3200,217,309,0
2025-01-18 15:29:54+00:00,TIFON5,7.711443472816974,-72.75390167045279,3250,218,313,0
2025-01-18 15:29:56+00:00,TIFON5,7.768968714712126,-72.4116030975042,3300,220,317,0
2025-01-18 15:29:59+00:00,TIFON5,7.890837,-72.566307,3350,222,322,1
2025-01-18 15:30:01+00:00,TIFON5,7.892792,-72.567535,3400,222,327,1
2025-01-18 15:30:03+00:00,TIFON5,7.587268328624118,-72.27505144323426,3450,222,332,0
2025-01-18 15:30:05+00:00,TIFON5,7.89679,-72.569443,3500,222,336,1
2025-01-18 15:30:07+00:00,TIFON5,7.898346,-72.569954,3525,222,341,1
2025-01-18 15:30:09+00:00,TIFON5,8.267715591312152,-72.356581888387,3600,221,345,0
2025-01-18 15:30:11+00:00,TIFON5,7.54799709415446,-72.77609791888456,3675,220,352,0
2025-01-18 15:30:14+00:00,TIFON5,7.905128,-72.570999,3725,220,356,1
2025-01-18 15:30:16+00:00,TIFON5,7.907177,-72.570999,3775,219,358,1
2025-01-18 15:30:18+00:00,TIFON5,7.909103,-72.570839,3850,217,6,1
2025-01-18 15:30:20+00:00,TIFON5,7.625225197972339,-72.88242762512762,3950,216,9,0
2025-01-18 15:30:23+00:00,TIFON5,7.914346,-72.57,4050,216,11,1
2025-01-18 15:30:25+00:00,TIFON5,7.916115,-72.569572,4100,215,12,1
2025-01-18 15:30:27+00:00,TIFON5,7.91835,-72.569023,4175,214,14,1
2025-01-18 15:30:29+00:00,TIFON5,7.921005,-72.568237,4250,214,15,1
2025-01-18 15:30:32+00:00,TIFON5,7.922745,-72.567627,4300,214,19,1
2025-01-18 15:30:35+00:00,TIFON5,7.925798,-72.566498,4400,214,20,1
2025-01-18 15:30:37+00:00,TIFON5,7.836269032413502,-72.60560375595111,4475,213,21,0
2025-01-18 15:30:39+00:00,TIFON5,7.929848,-72.564842,4550,212,22,1
2025-01-18 15:30:42+00:00,TIFON5,7.932678,-72.563629,4625,212,23,1
2025-01-18 15:30:44+00:00,TIFON5,7.93455,-72.562759,4700,212,24,1
2025-01-18 15:30:47+00:00,TIFON5,7.845077449323638,-72.44757937400152,4775,211,24,0
2025-01-18 15:30:49+00:00,TIFON5,7.938087,-72.561096,4825,211,25,1
2025-01-18 15:30:52+00:00,TIFON5,8.223267202605365,-72.36565472876202,4900,210,26,0
2025-01-18 15:30:54+00:00,TIFON5,7.788842729362139,-72.53581188030321,4975,211,26,0
2025-01-18 15:30:56+00:00,TIFON5,7.944672,-72.557808,5025,211,26,1
2025-01-18 15:30:58+00:00,TIFON5,7.946886,-72.556648,5075,211,27,1
2025-01-18 15:31:11+00:00,TIFON5,7.812828339938139,-72.41156333683847,5400,215,30,0
2025-01-18 15:31:26+00:00,TIFON5,7.970947,-72.542587,5825,220,30,1
2025-01-18 15:31:39+00:00,TIFON5,7.982529,-72.535973,6200,221,29,1
2025-01-18 15:31:53+00:00,TIFON5,8.011405099759441,-72.38412728780663,6550,222,28,0
2025-01-18 15:32:05+00:00,TIFON5,8.006193,-72.522743,6875,225,29,1
2025-01-18 15:32:18+00:00,TIFON5,8.018436,-72.517014,7200,231,17,1
2025-01-18 15:32:20+00:00,TIFON5,8.021027,-72.516327,7275,231,15,1
2025-01-18 15:32:22+00:00,TIFON5,7.646523701388936,-72.54663362312549,7350,231,11,0
2025-01-18 15:32:25+00:00,TIFON5,8.025792,-72.51545,7425,231,9,1
2025-01-18 15:32:27+00:00,TIFON5,8.027933,-72.515167,7525,231,7,1
2025-01-18 15:32:29+00:00,TIFON5,8.030594,-72.514931,7600,232,5,1
2025-01-18 15:32:32+00:00,TIFON5,8.032745,-72.514793,7675,231,3,1
2025-01-18 15:32:34+00:00,TIFON5,8.035242,-72.514694,7750,231,2,1
2025-01-18 15:32:36+00:00,TIFON5,8.037617,-72.514641,7825,232,1,1
2025-01-18 15:32:38+00:00,TIFON5,8.065989817800146,-72.60336464438542,7875,232,1,0
2025-01-18 15:32:40+00:00,TIFON5,7.799865648051898,-72.52482482098203,7950,232,359,0
2025-01-18 15:32:42+00:00,TIFON5,8.044506,-72.514694,8000,232,359,1
2025-01-18 15:32:45+00:00,TIFON5,8.047112,-72.51474,8075,232,358,1
2025-01-18 15:32:47+00:00,TIFON5,8.049362,-72.514839,8125,233,358,1
2025-01-18 15:32:49+00:00,TIFON5,8.051861,-72.514931,8200,233,358,1
2025-01-18 15:32:51+00:00,TIFON5,8.25906181790923,-72.27147043031405,8250,233,357,0
2025-01-18 15:32:53+00:00,TIFON5,8.056183,-72.515121,8300,232,357,1
2025-01-18 15:32:55+00:00,TIFON5,8.058751,-72.515213,8375,232,357,1
2025-01-18 15:33:09+00:00,TIFON5,8.073029,-72.515961,8775,230,357,1
2025-01-18 15:33:22+00:00,TIFON5,8.086915,-72.516678,9175,226,357,1
2025-01-18 15:33:35+00:00,TIFON5,8.100998,-72.517303,9550,225,357,1
2025-01-18 15:33:48+00:00,TIFON5,8.114334,-72.517769,9875,226,358,1
2025-01-18 15:34:03+00:00,TIFON5,8.130295,-72.518097,10250,227,358,1
2025-01-18 15:34:17+00:00,TIFON5,8.144314,-72.518333,10575,227,358,1
2025-01-18 15:34:30+00:00,TIFON5,8.187434669449422,-72.61602121713085,10850,231,351,0
2025-01-18 15:34:32+00:00,TIFON5,8.160141,-72.519447,10875,233,347,1
2025-01-18 15:34:34+00:00,TIFON5,8.163071,-72.520378,10950,233,343,1
2025-01-18 15:34:36+00:00,TIFON5,8.165402,-72.521317,11025,235,336,1
2025-01-18 15:34:38+00:00,TIFON5,8.167053,-72.522194,11050,235,331,1
2025-01-18 15:34:41+00:00,TIFON5,8.169846,-72.523964,11150,237,327,1
2025-01-18 15:34:44+00:00,TIFON5,8.14035074073044,-72.45163608433336,11200,238,320,0
2025-01-18 15:34:46+00:00,TIFON5,8.173096,-72.526711,11250,239,316,1
2025-01-18 15:34:48+00:00,TIFON5,8.175411,-72.529228,11325,239,312,1
2025-01-18 15:34:50+00:00,TIFON5,8.075770243261715,-72.71046527525085,11375,240,308,0
2025-01-18 15:34:53+00:00,TIFON5,8.177902,-72.532806,11400,241,301,1
2025-01-18 15:34:55+00:00,TIFON5,8.179138,-72.534996,11450,242,297,1
2025-01-18 15:34:57+00:00,TIFON5,8.180466,-72.538116,11525,242,295,1
2025-01-18 15:34:59+00:00,TIFON5,8.18109,-72.539932,11550,243,286,1
2025-01-18 15:35:02+00:00,TIFON5,8.181882,-72.543243,11600,244,282,1
2025-01-18 15:35:04+00:00,TIFON5,8.182207,-72.545517,11625,244,278,1
2025-01-18 15:35:06+00:00,TIFON5,8.182434,-72.547935,11650,246,275,1
2025-01-18 15:35:08+00:00,TIFON5,8.182487,-72.550156,11675,248,270,1
2025-01-18 15:35:11+00:00,TIFON5,8.008798491855101,-72.89912769241893,11700,249,268,0
2025-01-18 15:35:13+00:00,TIFON5,8.182207,-72.556175,11725,249,265,1
2025-01-18 15:35:15+00:00,TIFON5,8.181885,-72.558601,11775,250,263,1
2025-01-18 15:35:17+00:00,TIFON5,8.181564,-72.560692,11800,251,261,1
2025-01-18 15:35:20+00:00,TIFON5,7.895821328729413,-72.6537011642919,11850,251,260,0
2025-01-18 15:35:22+00:00,TIFON5,8.180557,-72.566002,11875,252,257,1
2025-01-18 15:35:24+00:00,TIFON5,8.179779,-72.569214,11925,252,256,1
2025-01-18 15:35:27+00:00,TIFON5,8.179228,-72.571373,11975,252,255,1
2025-01-18 15:35:29+00:00,TIFON5,8.178623,-72.573647,12000,253,254,1
2025-01-18 15:35:31+00:00,TIFON5,8.177692,-72.57682,12075,252,253,1
2025-01-18 15:35:33+00:00,TIFON5,8.176941,-72.579224,12100,253,252,1
2025-01-18 15:35:35+00:00,TIFON5,8.176249,-72.581322,12150,253,252,1
2025-01-18 15:35:37+00:00,TIFON5,8.175522,-72.583458,12200,253,251,1
2025-01-18 15:35:40+00:00,TIFON5,8.174806,-72.585579,12225,253,250,1
2025-01-18 15:35:42+00:00,TIFON5,8.046042549810402,-72.75569037619252,12275,253,250,0
2025-01-18 15:35:44+00:00,TIFON5,7.800865578422104,-72.9802038190744,12325,253,249,0
2025-01-18 15:35:46+00:00,TIFON5,8.172012,-72.593109,12375,253,248,1
2025-01-18 15:35:48+00:00,TIFON5,8.171127,-72.595421,12425,253,248,1
2025-01-18 15:35:51+00:00,TIFON5,8.169825,-72.598602,12475,252,247,1
2025-01-18 15:36:23+00:00,TIFON5,8.067837367574281,-72.506887366925,13175,250,241,0
2025-01-18 15:36:54+00:00,TIFON5,8.133499,-72.663483,13700,254,233,1
2025-01-18 15:37:25+00:00,TIFON5,8.294560679940526,-72.45539189610048,14400,249,226,0
2025-01-18 15:37:58+00:00,TIFON5,8.082367,-72.715851,15050,249,217,1
2025-01-18 15:38:30+00:00,TIFON5,8.051331,-72.736008,15600,251,208,1
2025-01-18 15:39:03+00:00,TIFON5,7.942413766503502,-72.68882207048095,16100,256,199,0
2025-01-18 15:39:36+00:00,TIFON5,7.977238,-72.761887,16575,260,190,1
2025-01-18 15:40:08+00:00,TIFON5,7.937988,-72.765572,17200,256,181,1
2025-01-18 15:40:39+00:00,TIFON5,7.901733,-72.763519,17625,258,172,1
2025-01-18 15:41:12+00:00,TIFON5,7.86264,-72.75528,18100,258,164,1
2025-01-18 15:41:44+00:00,TIFON5,7.436303196461286,-72.81664213582292,18550,259,155,0
2025-01-18 15:42:06+00:00,TIFON5,7.801804,-72.73159,18825,263,169,1
2025-01-18 15:42:09+00:00,TIFON5,7.799103,-72.731354,18850,263,175,1
2025-01-18 15:42:11+00:00,TIFON5,7.51401622893844,-72.68281060212085,18900,265,179,0
2025-01-18 15:42:14+00:00,TIFON5,7.792845,-72.731483,18900,265,184,1
2025-01-18 15:42:16+00:00,TIFON5,7.790497,-72.731773,18925,267,188,1
2025-01-18 15:42:18+00:00,TIFON5,7.787957,-72.73233,18950,268,192,1
2025-01-18 15:42:20+00:00,TIFON5,7.784958,-72.733124,18975,268,197,1
2025-01-18 15:42:22+00:00,TIFON5,7.782464,-72.734085,19000,269,201,1
2025-01-18 15:42:24+00:00,TIFON5,7.779602,-72.735359,19000,269,205,1
2025-01-18 15:42:27+00:00,TIFON5,7.777405,-72.736519,19025,270,208,1
2025-01-18 15:42:29+00:00,TIFON5,7.775387,-72.737823,19050,271,212,1
2025-01-18 15:42:31+00:00,TIFON5,7.773422,-72.739174,19050,271,215,1
2025-01-18 15:42:34+00:00,TIFON5,7.460128794207714,-72.89263276628974,19100,272,218,0
2025-01-18 15:42:36+00:00,TIFON5,7.768498,-72.74337,19125,272,224,1
2025-01-18 15:42:38+00:00,TIFON5,7.766542,-72.745354,19150,272,226,1
2025-01-18 15:42:40+00:00,TIFON5,7.764725,-72.747276,19175,272,228,1
2025-01-18 15:42:43+00:00,TIFON5,7.749026554108668,-73.00324579781903,19225,271,229,0
2025-01-18 15:42:46+00:00,TIFON5,7.759792,-72.75322,19250,271,231,1
2025-01-18 15:42:48+00:00,TIFON5,7.758179,-72.755325,19300,272,232,1
2025-01-18 15:42:50+00:00,TIFON5,7.75658,-72.757477,19325,271,233,1
2025-01-18 15:42:53+00:00,TIFON5,7.47827971100498,-72.94447466571846,19350,272,234,0
2025-01-18 15:42:55+00:00,TIFON5,7.753006,-72.762543,19375,271,235,1
2025-01-18 15:42:58+00:00,TIFON5,7.7509,-72.765663,19425,271,235,1
2025-01-18 15:43:00+00:00,TIFON5,7.7563228774382855,-73.09578387160722,19450,271,236,0
2025-01-18 15:43:03+00:00,TIFON5,7.8736114323136555,-72.93113335702414,19475,271,236,0
2025-01-18 15:43:05+00:00,TIFON5,7.657243002544003,-73.19732430909862,19525,271,237,0
2025-01-18 15:43:08+00:00,TIFON5,7.432269549413514,-72.99874889018618,19575,272,237,0
2025-01-18 15:43:38+00:00,TIFON5,7.73845235654721,-72.83740039925732,20125,265,237,0
2025-01-18 15:44:10+00:00,TIFON5,7.694136781544669,-72.84458404659824,20575,267,237,0
2025-01-18 15:44:42+00:00,TIFON5,7.680862,-72.874924,21000,267,236,1
2025-01-18 15:45:13+00:00,TIFON5,7.659897,-72.906624,21200,277,235,1
2025-01-18 15:45:45+00:00,TIFON5,7.635219,-72.941879,21550,279,234,1
2025-01-18 15:46:10+00:00,TIFON5,7.615434,-72.967163,21875,278,222,1
2025-01-18 15:46:13+00:00,TIFON5,7.68607591112375,-73.21547030908783,21925,278,220,0
2025-01-18 15:46:15+00:00,TIFON5,7.636760074328329,-73.0146523872707,21950,278,218,0
2025-01-18 15:46:17+00:00,TIFON5,7.608536,-72.97287,21975,279,217,1
2025-01-18 15:46:19+00:00,TIFON5,7.60643,-72.974403,22000,278,215,1
2025-01-18 15:46:22+00:00,TIFON5,7.604324,-72.975891,22025,278,214,1
2025-01-18 15:46:24+00:00,TIFON5,7.650931429118028,-72.62674036785732,22050,278,213,0
2025-01-18 15:46:26+00:00,TIFON5,7.598694,-72.979568,22075,278,212,1
2025-01-18 15:46:29+00:00,TIFON5,7.596268,-72.981064,22100,278,211,1
2025-01-18 15:46:31+00:00,TIFON5,7.592743,-72.983246,22125,278,211,1
2025-01-18 15:46:34+00:00,TIFON5,7.970858381862182,-72.74179525486986,22175,277,210,0
2025-01-18 15:46:36+00:00,TIFON5,7.588201,-72.985916,22200,276,210,1
2025-01-18 15:46:38+00:00,TIFON5,7.8183702342221535,-72.81438607431245,22250,276,210,0
2025-01-18 15:46:40+00:00,TIFON5,7.582581,-72.989204,22325,274,210,1
2025-01-18 15:46:43+00:00,TIFON5,7.291820732641514,-72.8629796751776,22375,273,210,0
2025-01-18 15:47:13+00:00,TIFON5,7.547333,-73.010063,22775,269,211,1
2025-01-18 15:47:44+00:00,TIFON5,7.513779,-73.030869,23000,273,212,1
2025-01-18 15:48:16+00:00,TIFON5,7.480591,-73.052101,23350,272,212,1
2025-01-18 15:48:47+00:00,TIFON5,7.447288,-73.07357,23450,279,212,1
2025-01-18 15:49:18+00:00,TIFON5,7.412233,-73.096252,23750,280,212,1
2025-01-18 15:49:50+00:00,TIFON5,7.378344,-73.118088,24000,284,212,1
2025-01-18 15:50:21+00:00,TIFON5,7.359385383413407,-73.0661561754496,24000,289,213,0
2025-01-18 15:50:53+00:00,TIFON5,7.306686,-73.164474,24000,290,212,1
2025-01-18 15:51:26+00:00,TIFON5,7.269178,-73.188736,24000,290,212,1
2025-01-18 15:52:00+00:00,TIFON5,7.231099,-73.213272,24000,291,212,1
2025-01-18 15:52:31+00:00,TIFON5,7.195358,-73.236259,24000,290,212,1
2025-01-18 15:53:03+00:00,TIFON5,7.016688457692101,-73.64156793642103,24000,291,212,0
2025-01-18 15:53:35+00:00,TIFON5,7.122027,-73.283447,24000,292,212,1
2025-01-18 15:54:07+00:00,TIFON5,7.086548,-73.30632,24000,291,212,1
2025-01-18 15:54:38+00:00,TIFON5,7.353526802481732,-73.4356949419454,24000,291,212,0
2025-01-18 15:55:11+00:00,TIFON5,7.012908,-73.353722,24000,290,212,1
2025-01-18 15:55:44+00:00,TIFON5,6.976272,-73.377304,24000,291,212,1
2025-01-18 15:56:15+00:00,TIFON5,7.283229955286841,-73.50567530633552,24000,291,212,0
2025-01-18 15:56:46+00:00,TIFON5,6.904953,-73.42321,24000,290,212,1
2025-01-18 15:57:24+00:00,TIFON5,6.861195,-73.451324,24000,290,212,1
2025-01-18 15:58:15+00:00,TIFON5,6.803558,-73.488388,24000,291,212,1
2025-01-18 15:58:46+00:00,TIFON5,6.85567903133409,-73.68402229021677,24000,290,212,0
2025-01-18 15:59:18+00:00,TIFON5,6.733337,-73.533539,24000,288,212,1
2025-01-18 15:59:48+00:00,TIFON5,6.698044,-73.556213,24000,289,212,1
2025-01-18 16:00:19+00:00,TIFON5,6.663437,-73.578514,24000,290,212,1
2025-01-18 16:00:51+00:00,TIFON5,6.626633,-73.602112,24000,290,212,1
2025-01-18 16:01:22+00:00,TIFON5,6.59175,-73.624496,24000,290,212,1
2025-01-18 16:02:19+00:00,TIFON5,6.526251,-73.66655,24000,290,212,1
2025-01-18 16:02:51+00:00,TIFON5,6.490997,-73.689217,24000,290,212,1
2025-01-18 16:03:22+00:00,TIFON5,6.455771,-73.711823,23950,293,212,1
2025-01-18 16:03:55+00:00,TIFON5,6.417459,-73.736443,23775,298,212,1
2025-01-18 16:04:26+00:00,TIFON5,6.38031,-73.760406,23625,303,212,1
2025-01-18 16:04:58+00:00,TIFON5,6.215389138089163,-74.12336325724642,23450,306,212,0
2025-01-18 16:05:30+00:00,TIFON5,6.304596,-73.808945,23275,308,212,1
2025-01-18 16:06:02+00:00,TIFON5,6.264814,-73.834473,23100,310,212,1
2025-01-18 16:07:12+00:00,TIFON5,6.177979,-73.889946,22225,327,212,1
2025-01-18 16:08:53+00:00,TIFON5,5.9189871176334385,-74.0869230590443,21975,309,212,0
2025-01-18 16:09:23+00:00,TIFON5,6.015518,-73.99292,21975,305,205,1
2025-01-18 16:09:26+00:00,TIFON5,6.011581,-73.994553,21975,304,202,1
2025-01-18 16:09:28+00:00,TIFON5,6.008926,-73.995529,21975,304,202,1
2025-01-18 16:09:30+00:00,TIFON5,6.006402,-73.996422,22000,304,198,1
2025-01-18 16:09:36+00:00,TIFON5,5.997574,-73.998924,22000,304,195,1
2025-01-18 16:09:38+00:00,TIFON5,6.230422033775298,-73.65990705319939,22000,302,193,0
2025-01-18 16:09:41+00:00,TIFON5,5.759598271749436,-74.09819721483927,22000,302,192,0
2025-01-18 16:09:44+00:00,TIFON5,5.986588,-74.001343,22000,302,191,1
2025-01-18 16:09:46+00:00,TIFON5,5.983841,-74.001907,22000,302,191,1
2025-01-18 16:09:49+00:00,TIFON5,5.981094,-74.002464,22000,302,190,1
2025-01-18 16:09:51+00:00,TIFON5,5.978471,-74.002914,22000,302,190,1
2025-01-18 16:09:54+00:00,TIFON5,5.974457,-74.00367,22000,301,190,1
2025-01-18 16:09:57+00:00,TIFON5,5.991505241001393,-74.21132050780467,22000,301,190,0
2025-01-18 16:10:29+00:00,TIFON5,5.924606,-74.011963,22000,300,189,1
2025-01-18 16:11:02+00:00,TIFON5,5.879734,-74.019867,22000,299,190,1
2025-01-18 16:11:34+00:00,TIFON5,5.835892,-74.028343,22000,298,191,1
2025-01-18 16:12:06+00:00,TIFON5,5.792681,-74.036957,22000,298,191,1
2025-01-18 16:12:37+00:00,TIFON5,5.488071410036064,-74.13001899937296,22000,299,191,0
2025-01-18 16:13:08+00:00,TIFON5,5.70726,-74.053764,22000,298,190,1
2025-01-18 16:13:40+00:00,TIFON5,5.663635,-74.06205,22000,299,190,1
2025-01-18 16:14:13+00:00,TIFON5,5.636321966993507,-74.12252798655364,22000,298,190,0
2025-01-18 16:14:45+00:00,TIFON5,5.576446,-74.0783,22000,300,190,1
2025-01-18 16:15:16+00:00,TIFON5,5.632956499607926,-74.08856541436191,22000,298,190,0
2025-01-18 16:15:47+00:00,TIFON5,5.766537090332538,-74.23924557841859,22000,298,190,0
2025-01-18 16:16:19+00:00,TIFON5,5.447124,-74.102875,21650,311,190,1
2025-01-18 16:16:38+00:00,TIFON5,5.422211,-74.109955,21350,320,203,1
2025-01-18 16:16:43+00:00,TIFON5,5.416865,-74.112915,21275,322,211,1
2025-01-18 16:16:45+00:00,TIFON5,5.411931,-74.116325,21200,322,215,1
2025-01-18 16:16:48+00:00,TIFON5,5.408524,-74.11898,21150,323,218,1
2025-01-18 16:16:50+00:00,TIFON5,5.3590495963444695,-74.0817394584535,21125,324,220,0
2025-01-18 16:16:52+00:00,TIFON5,5.402899,-74.12381,21075,326,221,1
2025-01-18 16:16:54+00:00,TIFON5,5.400944,-74.125702,21025,326,223,1
2025-01-18 16:16:57+00:00,TIFON5,5.573704492708713,-73.86215379791396,21000,326,224,0
2025-01-18 16:16:59+00:00,TIFON5,5.395432,-74.131134,20950,327,225,1
2025-01-18 16:17:01+00:00,TIFON5,5.393326,-74.133324,20925,328,225,1
2025-01-18 16:17:03+00:00,TIFON5,5.391308,-74.13546,20875,328,226,1
2025-01-18 16:17:05+00:00,TIFON5,5.400588911327193,-74.50417424917124,20825,330,226,0
2025-01-18 16:17:08+00:00,TIFON5,5.38623,-74.140953,20775,330,227,1
2025-01-18 16:17:10+00:00,TIFON5,5.384171,-74.143234,20725,330,228,1
2025-01-18 16:17:13+00:00,TIFON5,5.381332,-74.146446,20700,332,228,1
2025-01-18 16:17:15+00:00,TIFON5,5.379318,-74.148773,20675,331,228,1
2025-01-18 16:17:17+00:00,TIFON5,5.377487,-74.150871,20625,332,229,1
2025-01-18 16:17:50+00:00,TIFON5,5.344756,-74.189445,20000,338,230,1
2025-01-18 16:18:22+00:00,TIFON5,5.310307,-74.227989,19250,336,219,1
2025-01-18 16:18:24+00:00,TIFON5,5.307953,-74.229828,19200,336,218,1
2025-01-18 16:18:26+00:00,TIFON5,5.265463494138462,-74.20264903777822,19150,334,214,0
2025-01-18 16:18:29+00:00,TIFON5,5.301224,-74.234337,19100,334,212,1
2025-01-18 16:18:31+00:00,TIFON5,5.298716,-74.235847,19025,334,210,1
2025-01-18 16:18:34+00:00,TIFON5,4.956922842894403,-74.26372397795625,18925,333,209,0
2025-01-18 16:18:36+00:00,TIFON5,5.292068,-74.23951,18825,334,207,1
2025-01-18 16:18:38+00:00,TIFON5,5.289001,-74.241043,18750,333,206,1
2025-01-18 16:18:41+00:00,TIFON5,5.286209,-74.242393,18675,333,205,1
2025-01-18 16:18:43+00:00,TIFON5,5.283586,-74.243668,18625,331,205,1
2025-01-18 16:18:45+00:00,TIFON5,5.279251,-74.245651,18550,330,204,1
2025-01-18 16:18:47+00:00,TIFON5,5.276459,-74.246864,18500,330,204,1
2025-01-18 16:18:49+00:00,TIFON5,5.54333711508,-74.456237335157,18425,328,203,0
2025-01-18 16:18:51+00:00,TIFON5,5.270738,-74.249397,18375,326,203,1
2025-01-18 16:18:55+00:00,TIFON5,5.090402872901895,-74.44739673307512,18250,324,203,0
2025-01-18 16:19:45+00:00,TIFON5,5.198502,-74.280754,16925,303,204,1
2025-01-18 16:20:17+00:00,TIFON5,5.15918,-74.298584,16200,294,204,1
2025-01-18 16:20:49+00:00,TIFON5,5.119164,-74.317017,15600,291,204,1
2025-01-18 16:21:20+00:00,TIFON5,5.081589,-74.33461,15025,294,205,1
2025-01-18 16:21:40+00:00,TIFON5,5.170240957215448,-74.242898355141,14625,293,194,0
2025-01-18 16:21:42+00:00,TIFON5,5.052704,-74.345459,14600,294,193,1
2025-01-18 16:21:45+00:00,TIFON5,5.039250348186243,-74.47960532968061,14550,293,192,0
2025-01-18 16:21:47+00:00,TIFON5,5.071658850656037,-74.2634465338059,14500,293,191,0
2025-01-18 16:21:49+00:00,TIFON5,5.042911,-74.347511,14450,293,191,1
2025-01-18 16:21:51+00:00,TIFON5,5.040257,-74.347984,14400,293,190,1
2025-01-18 16:21:54+00:00,TIFON5,5.037837,-74.348412,14375,294,190,1
2025-01-18 16:21:56+00:00,TIFON5,5.033787,-74.349121,14325,293,189,1
2025-01-18 16:21:58+00:00,TIFON5,5.03096,-74.349556,14275,292,189,1
2025-01-18 16:22:00+00:00,TIFON5,5.028433,-74.349976,14225,292,189,1
2025-01-18 16:22:02+00:00,TIFON5,5.025733,-74.350449,14200,292,189,1
2025-01-18 16:22:33+00:00,TIFON5,4.984909,-74.357101,13500,294,189,1
2025-01-18 16:23:04+00:00,TIFON5,4.943756,-74.364731,12775,282,191,1
2025-01-18 16:23:36+00:00,TIFON5,4.914954960772609,-74.42692995176348,12000,269,190,0
2025-01-18 16:23:49+00:00,TIFON5,4.886868,-74.374695,11725,260,179,1
2025-01-18 16:23:52+00:00,TIFON5,4.884338,-74.374557,11675,257,175,1
2025-01-18 16:23:54+00:00,TIFON5,4.880723,-74.374031,11600,256,171,1
